title,company,location,salary,description,date_posted,apply_link
Studentenjob als Data Scientist (m/w/d),ISR Information Products AG,"Frankfurt am Main, Hessen",Confidential,"Dein Team Nach deinem Start bei ISR lernst du peu à peu was es heißt, Kunden zu beraten und die beste Lösung für sie zu finden. Du lernst von erfahrenen Entwickler:innen und Berater:innen und wendest dein neu erlerntes Wissen direkt in echten Kundenprojekten an. Was du dafür benötigst? Eine eigenverantwortliche und strukturierte Arbeitsweise und jede Menge Lernbereitschaft. Was du erwarten kannst? Ein sympathisches Team, das gern zusammenarbeitet und bei dem Humor nie zu kurz kommt. Was dich er…",2025-07-09T14:23:05Z,https://www.adzuna.de/land/ad/5293589591?se=HID07KjI8BGGsuXI_Qytxg&utm_medium=api&utm_source=df8f6824&v=790972580574DC72645719F78EDA1A1CA747C871
Werkstudent (m/w/d) Data Quality,Stepstone GmbH,"Düsseldorf, Nordrhein-Westfalen",Confidential,"Stepstone ist eine führende Online-Jobplattform in Deutschland, die Jobsuchenden hilft, den richtigen Job zu finden. Als einer der größten Anbieter auf dem Jobmarkt in Deutschland haben wir bereits Millionen von Einstellungen in den unterschiedlichsten Branchen und Bereichen ermöglicht. Wir sind stolz darauf, Teil der Stepstone Group zu sein - mit ihrer weltweiten Expertise für Tech-Job-Plattformen. Als Teil dieses globalen Teams können wir die neuesten Technologien, Daten und Branchenexpertise…",2025-11-07T21:04:29Z,https://www.adzuna.de/land/ad/5486074761?se=HID07KjI8BGGsuXI_Qytxg&utm_medium=api&utm_source=df8f6824&v=B92AE17418C4469A3E1CDDE116A1AA4FCD493B09
"Pricing Manager (m/w/d) - Preisstrategie, Data Analytics, B2C/B2B",Horze International GmbH,"Ziehers-Nord, Fulda",Confidential,Über uns Die Horze International GmbH ist ein erfolgreicher und dynamisch wachsender E-Commerce-Händler für Reitsportartikel. Mit mehr als 40.000 Artikeln rund um Pferd und Reiter beliefern unsere Online Shops Reitsportfans in ganz Europa und in vielen Teilen der Welt. Mit unseren zahlreichen B2B-Partnern sind wir auch in der analogen Welt mit viel Leidenschaft und Engagement international für unsere Kunden da. Wir haben große Pläne für die Zukunft. Du auch? Dann mach mit uns den nächsten Sprun…,2025-11-16T01:54:43Z,https://www.adzuna.de/land/ad/5498605865?se=HID07KjI8BGGsuXI_Qytxg&utm_medium=api&utm_source=df8f6824&v=97CE8B4E2B417A5DBEED02F3D82AC9202A47BD69
SEO & GEO Manager (f/m/d),Stepstone GmbH,"Düsseldorf, Nordrhein-Westfalen",Confidential,"At The Stepstone Group, we have a simple yet very important mission: The right job for everyone. Using our data, platform, and technology, we create opportunities for jobseekers and companies around the world to find a perfect match in fair and equitable way. With over 20 brands across 30 countries, we strive for fair and unbiased hiring. Join our team of 4,000 employees and be part of reshaping the labour market and becoming the world's leading job platform. We are seeking an SEO & GEO Manager…",2025-10-21T22:50:41Z,https://www.adzuna.de/land/ad/5457910685?se=HID07KjI8BGGsuXI_Qytxg&utm_medium=api&utm_source=df8f6824&v=CC06AB4C5CF0F177083CBD432816C32309B58780
Portfolio Manager for Data Driven Analysis & Mitigation Strategies (f/m/d),E.ON Energy Markets GmbH,"München, München (Kreis)",Confidential,"E.ON Energy Markets GmbH E.ON Energy Markets GmbH (EEM) is a subsidiary of the E.ON Group based in Essen. Our main purpose is to coordinate access to trading markets for our regional business units, to bundle the associated chances and risks plus to provide innovative services. Our core competencies include portfolio strategies, risk management and data processing. With activities in various European countries, we shape the future of energy. At E.ON diversity matters. We welcome all people and …",2025-10-08T13:22:18Z,https://www.adzuna.de/land/ad/5437069074?se=HID07KjI8BGGsuXI_Qytxg&utm_medium=api&utm_source=df8f6824&v=AE88F7826CE555ED1FB229C7FF4CA439DB87E296
Portfolio Manager for Data Driven Analysis & Mitigation Strategies (f/m/d),E.ON Energy Markets GmbH,"Essen, Nordrhein-Westfalen",Confidential,"E.ON Energy Markets GmbH E.ON Energy Markets GmbH (EEM) is a subsidiary of the E.ON Group based in Essen. Our main purpose is to coordinate access to trading markets for our regional business units, to bundle the associated chances and risks plus to provide innovative services. Our core competencies include portfolio strategies, risk management and data processing. With activities in various European countries, we shape the future of energy. At E.ON diversity matters. We welcome all people and …",2025-10-08T13:22:21Z,https://www.adzuna.de/land/ad/5437069146?se=HID07KjI8BGGsuXI_Qytxg&utm_medium=api&utm_source=df8f6824&v=953C6984E54270564295B295008D7E929D8DA281
Wirtschaftsinformatiker als Trainee - Data-Lake-Lösungen Azure / SAP (m/w/d),ISR Information Products AG,"Hamburg, Deutschland",Confidential,"Dein Team Du hast Freude an Innovationen, spannenden Inhalten und kollegialem Teamspirit? Mit unseren Berater:innen wächst du mit deinen Aufgaben und lernst von unseren Expert:innen. Gemeinsam beraten wir unsere deutsch- und englischsprachigen Kunden bei ihren Herausforderungen im Umfeld von Business Intelligence, Planung, Advanced Analytics & Data Science. Wir verbinden höchste Beratungskompetenz mit technischer Expertise. Dabei konzipieren und implementieren wir maßgeschneiderte Lösungen auf …",2025-08-27T20:30:47Z,https://www.adzuna.de/land/ad/5370498196?se=HID07KjI8BGGsuXI_Qytxg&utm_medium=api&utm_source=df8f6824&v=F58E555188FF420CCB332659B017AF623B4B03F4
Wirtschaftsinformatiker als Trainee Data Engineer - SAP Analytics Cloud (m/w/d),ISR Information Products AG,"Hamburg, Deutschland",Confidential,"Dein Team Du hast Freude an Innovationen, spannenden Inhalten und kollegialem Teamspirit? Mit unseren Berater:innen wächst du mit deinen Aufgaben und lernst von unseren Expert:innen. Gemeinsam beraten wir unsere deutsch- und englischsprachigen Kunden bei ihren Herausforderungen im Umfeld von Business Intelligence, Planung, Advanced Analytics & Data Science. Wir verbinden höchste Beratungskompetenz mit technischer Expertise. Dabei konzipieren und implementieren wir maßgeschneiderte Lösungen auf …",2025-08-27T20:30:48Z,https://www.adzuna.de/land/ad/5370498199?se=HID07KjI8BGGsuXI_Qytxg&utm_medium=api&utm_source=df8f6824&v=4EC5E8BACC7CE0747D6D5B5E04116FFDF931EDCB
Informatiker als Trainee Konzeption & Realisierung Data-Warehouse-Architektur (m/w/d),ISR Information Products AG,"Hamburg, Deutschland",Confidential,"Dein Team Du hast Freude an Innovationen, spannenden Inhalten und kollegialem Teamspirit? Mit unseren Berater:innen wächst du mit deinen Aufgaben und lernst von unseren Expert:innen. Gemeinsam beraten wir unsere deutsch- und englischsprachigen Kunden bei ihren Herausforderungen im Umfeld von Business Intelligence, Planung, Advanced Analytics & Data Science. Wir verbinden höchste Beratungskompetenz mit technischer Expertise. Dabei konzipieren und implementieren wir maßgeschneiderte Lösungen auf …",2025-08-27T20:30:48Z,https://www.adzuna.de/land/ad/5370498208?se=HID07KjI8BGGsuXI_Qytxg&utm_medium=api&utm_source=df8f6824&v=5659AD1DA0E0986C34B52F0E400E3C693AA63593
Product Manager,Stepstone GmbH,"Düsseldorf, Nordrhein-Westfalen",Confidential,"Please only apply if you are business fluent German language. At The Stepstone Group, we have a simple yet very important mission: The right job for everyone. Using our data, platform, and technology, we create opportunities for job seekers and companies around the world to find a perfect match, in fair and equitable way. With over 20 brands across 30 countries, we strive for fair and unbiased hiring. Join our team of 4,000 employees and be part of reshaping the labour market and becoming the w…",2025-11-07T19:44:29Z,https://www.adzuna.de/land/ad/5485952458?se=HID07KjI8BGGsuXI_Qytxg&utm_medium=api&utm_source=df8f6824&v=04F738E6E3704805DAAEE9D68B75E3F112CDA024
Wirtschaftsinformatiker als Product Owner für Data Analytics / AI-Lösungen (m|w|d),envia Mitteldeutsche Energie AG,"Markkleeberg, Leipzig (Kreis)",Confidential,"Du willst die Energiewende aktiv mitgestalten? Dann bist du bei uns genau richtig! enviaM ist der führende regionale Energiedienstleister in Ostdeutschland. Wir gestalten aktiv die Energiezukunft und treiben täglich die Energiewende durch moderne Lösungen in der Energieerzeugung und -Verteilung an! Du auch? Du hast Lust, die digitale Zukunft der Energieversorgung mitzugestalten und dabei Teil eines innovativen, modernen und internationalen Projektteams zu sein? Dann suchen wir genau Dich! Gemei…",2025-10-20T19:11:10Z,https://www.adzuna.de/land/ad/5456462182?se=HID07KjI8BGGsuXI_Qytxg&utm_medium=api&utm_source=df8f6824&v=73364B46179F450BCF0ABE4CE20DFFCDB9D251E9
Wirtschaftsinformatiker als Product Owner für Data Analytics / AI-Lösungen (m|w|d),envia Mitteldeutsche Energie AG,"Halle, Holzminden (Kreis)",Confidential,"Du willst die Energiewende aktiv mitgestalten? Dann bist du bei uns genau richtig! enviaM ist der führende regionale Energiedienstleister in Ostdeutschland. Wir gestalten aktiv die Energiezukunft und treiben täglich die Energiewende durch moderne Lösungen in der Energieerzeugung und -Verteilung an! Du auch? Du hast Lust, die digitale Zukunft der Energieversorgung mitzugestalten und dabei Teil eines innovativen, modernen und internationalen Projektteams zu sein? Dann suchen wir genau Dich! Gemei…",2025-10-20T19:11:10Z,https://www.adzuna.de/land/ad/5456462226?se=HID07KjI8BGGsuXI_Qytxg&utm_medium=api&utm_source=df8f6824&v=159FFD5EDD5201F74FC1F2F3DE97B5788B066A95
Wirtschaftsinformatiker als Product Owner für Data Analytics / AI-Lösungen (m|w|d),envia Mitteldeutsche Energie AG,Deutschland,Confidential,"Du willst die Energiewende aktiv mitgestalten? Dann bist du bei uns genau richtig! enviaM ist der führende regionale Energiedienstleister in Ostdeutschland. Wir gestalten aktiv die Energiezukunft und treiben täglich die Energiewende durch moderne Lösungen in der Energieerzeugung und -Verteilung an! Du auch? Du hast Lust, die digitale Zukunft der Energieversorgung mitzugestalten und dabei Teil eines innovativen, modernen und internationalen Projektteams zu sein? Dann suchen wir genau Dich! Gemei…",2025-10-20T19:11:10Z,https://www.adzuna.de/land/ad/5456462181?se=HID07KjI8BGGsuXI_Qytxg&utm_medium=api&utm_source=df8f6824&v=52C6B1C7700E04AB7E973AE62251F58927A1B0D4
Wirtschaftsinformatiker als Product Owner für Data Analytics / AI-Lösungen (m|w|d),envia Mitteldeutsche Energie AG,"Chemnitz, Chemnitz (Kreis)",Confidential,"Du willst die Energiewende aktiv mitgestalten? Dann bist du bei uns genau richtig! enviaM ist der führende regionale Energiedienstleister in Ostdeutschland. Wir gestalten aktiv die Energiezukunft und treiben täglich die Energiewende durch moderne Lösungen in der Energieerzeugung und -Verteilung an! Du auch? Du hast Lust, die digitale Zukunft der Energieversorgung mitzugestalten und dabei Teil eines innovativen, modernen und internationalen Projektteams zu sein? Dann suchen wir genau Dich! Gemei…",2025-10-20T19:11:10Z,https://www.adzuna.de/land/ad/5456462188?se=HID07KjI8BGGsuXI_Qytxg&utm_medium=api&utm_source=df8f6824&v=E5AC02E65B440D88A77E09A5BC74253CBF99C05B
SAP MDM Spezialist (mwd),Vesterling AG,"Dingolfing, Dingolfing-Landau (Kreis)",Confidential,"Als Inhouse Systembetreuer SAP S/4HANA MDM verantworten Sie die zukünftige Stammdatenarchitektur und den Change Prozess im Rahmen eines SAP Einführungsprojektes. Unser Klient entwickelt und vertreibt Produkte für Heimwerker, Gärtner oder für die Autopflege. Vesterling zählt seit über 25 Jahren zu den führenden Personaldienstleistern im Technologiebereich. Die Schwerpunkte der Tätigkeit liegen im Recruiting von Experten bis hin zum Executive Search auf Vorstandsebene. Unsere Consultants sind erf…",2025-11-12T19:57:49Z,https://www.adzuna.de/land/ad/5492611751?se=HID07KjI8BGGsuXI_Qytxg&utm_medium=api&utm_source=df8f6824&v=C8963383F413EB0F3EC8BDD6F9522EC57A072236
SAP Variant Configuration & Master Data Specialist (f/m/x),Carl Zeiss Industrielle Messtechnik GmbH,"Oberkochen, Ostalbkreis",Confidential,"The future of metrology begins at ZEISS ZEISS Industrial Quality Solution stands for pioneering metrology technology with more than 100 years of tradition. We develop and manufacture high-performance tactile, optical 3D and X-ray measuring devices and also offer suitable software solutions for evaluating measurement data. With a strong and broad technology and software portfolio, comprehensive expertise and a global presence, ZEISS is the preferred partner in a wide range of industries, includi…",2025-09-05T13:38:15Z,https://www.adzuna.de/land/ad/5384734456?se=HID07KjI8BGGsuXI_Qytxg&utm_medium=api&utm_source=df8f6824&v=FA519DD9334BE22B7D3AA61BDC71E8D02964C7C5
Presales Solutions Architect (gn) Microsoft AI-Services,SoftwareOne Deutschland GmbH,Deutschland,Confidential,"SoftwareOne und Crayon haben ihre Kräfte gebündelt, um als globaler, KI-gestützter Anbieter von Software- und Cloud-Lösungen Unternehmen weltweit zu unterstützen. Mit Präsenz in über 70 Ländern und rund 13.000 Experten kombinieren wir globale Reichweite mit lokaler Expertise, um Kosten zu senken, Wachstum zu fördern und komplexe IT-Umgebungen zu meistern. Unsere Kompetenzen in Cloud, Software und Data&AI helfen Organisationen, Technologien zu modernisieren, Innovationen voranzutreiben und den v…",2025-11-23T10:55:44Z,https://www.adzuna.de/land/ad/5510257058?se=HID07KjI8BGGsuXI_Qytxg&utm_medium=api&utm_source=df8f6824&v=43B9874FFCE7D3BE481C2C6398D2EFC421F258E4
Dozent (w/m/d) für Data Science in Bonn,karriere tutor GmbH,"Gronau, Bonn",Confidential,"Über unsGemeinsam. Digital. Erfolgreich. – das ist karriere tutor®Karriere tutor® ist der Spezialist für Online-Weiterbildung. Unser Ziel ist es, Menschen mit unseren Weiterbildungen beruflich erfolgreicher und glücklicher zu machen. Wir schaffen Chancen durch Bildung und öffnen unseren Kundinnen und Kunden neue Karrieretüren. Dabei holen wir die Menschen dort ab, wo sie stehen, legen mit ihnen gemeinsam den Weg fest, begleiten sie bis zum erfolgreichen Zertifikat und unterstützen sie bei der S…",2025-11-21T13:27:25Z,https://www.adzuna.de/land/ad/5507427333?se=HID07KjI8BGGsuXI_Qytxg&utm_medium=api&utm_source=df8f6824&v=77CA0C7FC07FA82D5E45CCB7DBBEBBD29C100550
Wirtschaftsingenieur als Data Architect Power Grid (m/w/d),50Hertz Transmission GmbH,"Berlin, Deutschland",Confidential,"Gestalte mit uns die Next Generation Datenarchitekturen und entwickle Netzmodelle für eine erfolgreiche digitale Energiewende! Das macht diesen Job für dich interessant: Hast du Lust Teil der Energiewende zu sein, mit uns die digitale Zukunft der Übertagungsnetzbetreiber zu gestalten und das Next Generation Control Center Ecosystem (Modular Control Center System) zu entwickeln? Dann übernimm die Verantwortung als Data Architect (Digitization System Operation) und entwickle Datenarchitekturen un…",2025-10-29T01:58:53Z,https://www.adzuna.de/land/ad/5468830652?se=HID07KjI8BGGsuXI_Qytxg&utm_medium=api&utm_source=df8f6824&v=5C631EA1BF3F92F68D7E051ED9702A3EAFFEBC65
Wirtschaftsingenieur als Data Architect Power Grid (m/w/d),50Hertz Transmission GmbH,Deutschland,Confidential,"Gestalte mit uns die Next Generation Datenarchitekturen und entwickle Netzmodelle für eine erfolgreiche digitale Energiewende! Das macht diesen Job für dich interessant: Hast du Lust Teil der Energiewende zu sein, mit uns die digitale Zukunft der Übertagungsnetzbetreiber zu gestalten und das Next Generation Control Center Ecosystem (Modular Control Center System) zu entwickeln? Dann übernimm die Verantwortung als Data Architect (Digitization System Operation) und entwickle Datenarchitekturen un…",2025-10-29T01:58:56Z,https://www.adzuna.de/land/ad/5468830660?se=HID07KjI8BGGsuXI_Qytxg&utm_medium=api&utm_source=df8f6824&v=8A9BFB935F3FC453FB68748AC84900FEA0DE73F5
Data Operations Engineer für Fernwirktechnik / Stromnetzlandschaft (w/m/d),50Hertz Transmission GmbH,Deutschland,Confidential,"Getting grip on the data topic - Gestalte mit uns das Next Generation Control Center Ecosystem für eine erfolgreiche digitale Energiewende! Das macht diesen Job für dich interessant: Hast du Lust aktiver Teil der Energiewende zu sein, mit uns die digitale Zukunft der Übertagungsnetzbetreiber zu gestalten und das Next Generation Control Center Ecosystem (Modular Control Center System) zu entwickeln? Dann übernimm die Verantwortung als Domain Data Engineer – Power Grid & System Operations und sor…",2025-08-19T22:28:28Z,https://www.adzuna.de/land/ad/5358991945?se=HID07KjI8BGGsuXI_Qytxg&utm_medium=api&utm_source=df8f6824&v=77AA5E95263CF075A7D6D7560C22D15057088F0C
